sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
ὦ φίλταθʼ , ὡς σὴν γῆρυν ᾐσθόμην κλύων σοφὴν σοφοῦ παρʼ ἀνδρός , ἐν δόμοισιν ὤν ·	O O O O O O O O O O O O O O O O O	47	{'B-PERSON': ['ὦ']}	{'B-PERSON': ['ἀνδρός']}	{}	{'B-PERSON': ['φίλταθʼ', 'σοφὴν σοφοῦ'], 'B-LOC': ['σὴν γῆρυν']}
ἥκω δʼ ἕτοιμος τήνδʼ ἔχων σκευὴν θεοῦ ·	O O O O O O O O	48	{'B-GOD': ['θεοῦ']}	{'B-GOD': ['θεοῦ']}	{'B-GOD': ['θεοῦ']}	{'B-PERSON': ['ἥκω', 'ἕτοιμος', 'ἔχων', 'θεοῦ']}
δεῖ γάρ νιν ὄντα παῖδα θυγατρὸς ἐξ ἐμῆς Διόνυσον ὃς πέφηνεν ἀνθρώποις θεὸς ὅσον καθʼ ἡμᾶς δυνατὸν αὔξεσθαι μέγαν .	O O O O O O O O B-GOD O O O O O O O O O O O	49	{'B-PERSON': ['Διόνυσον'], 'B-GOD': ['θεὸς']}	{'B-PERSON': ['Διόνυσον']}	{'B-GOD': ['Διόνυσον'], 'B-PERSON': ['θυγατρὸς']}	{'B-PERSON': ['Διόνυσος']}
ποῖ δεῖ χορεύειν , ποῖ καθιστάναι πόδα καὶ κρᾶτα σεῖσαι πολιόν ;	O O O O O O O O O O O O	50	{}	{'B-PERSON': ['πολιόν']}	{}	{'B-LOC': ['ποῖ', 'ποῖ']}
ἐξηγοῦ σύ μοι γέρων γέροντι , Τειρεσία ·	O O O O O O B-PERSON O	51	{'B-PERSON': ['Τειρεσία']}	{'B-PERSON': ['Τειρεσία']}	{'B-PERSON': ['Τειρεσία']}	{'B-PERSON': ['Τειρεσία']}
σὺ γὰρ σοφός .	O O O O	52	{}	{}	{}	{'B-PERSON': ['σὺ'], 'B-ORG': ['σοφός']}
ὡς οὐ κάμοιμʼ ἂν οὔτε νύκτʼ οὔθʼ ἡμέραν θύρσῳ κροτῶν γῆν ·	O O O O O O O O O O O O	53	{}	{'B-O': ['ὡς', 'οὐ', 'κάμοιμʼ', 'ἂν', 'οὔτε', 'νύκτʼ', 'οὔθʼ', 'ἡμέραν', 'θύρσῳ', 'κ	{'O': ['οὐ', 'κάμοιμʼ', 'ἂν', 'οὔτε', 'νύκτʼ', 'οὔθʼ', 'ἡμέραν', 'θύρσῳ', 'κροτῶν', 'γῆν	{'B-PERSON': ['οὐ κάμοιμʼ', 'ἡμέραν']}
ἐπιλελήσμεθʼ ἡδέως γέροντες ὄντες .	O O O O O	54	{}	{'B-PERSON': ['ἡδέως']}	{}	{'B-PERSON': ['ἡδέως', 'γέροντες']}
ταὔτʼ ἐμοὶ πάσχεις ἄρα ·	O O O O O	55	{}	{}	{'O': ['ταὔτʼ', 'ἐμοὶ', 'πάσχεις', 'ἄρα']}	{'B-PERSON': ['ἄρα']}
κἀ γὼ γὰρ ἡβῶ κἀπιχειρήσω χοροῖς .	O O O O O O O	56	{}	{'B-PERSON': ['γὼ']}	{}	{'B-PERSON': ['γὰρ', 'ἡβῶ', 'ἐγώ']}
οὐκοῦν ὄχοισιν εἰς ὄρος περάσομεν ;	O O O O O O	57	{}	{'B-LOC': ['ὄρος']}	{}	{'B-LOC': ['ὄρος']}
ἀλλʼ οὐχ ὁμοίως ἂν ὁ θεὸς τιμὴν ἔχοι .	O O O O O O O O O	58	{'B-GOD': ['θεὸς']}	{'B-GOD': ['θεὸς']}	{'B-GOD': ['θεὸς']}	{'B-GOD': ['θεός']}
γέρων γέροντα παιδαγωγήσω σʼ ἐγώ .	O O O O O O	59	{}	{'B-PERSON': ['γέρων', 'γέροντα']}	{'O': ['γέρων', 'γέροντα', 'παιδαγωγήσω', 'σʼ', 'ἐγώ']}	{'B-PERSON': ['γέρων', 'γέροντα', 'ἐγώ']}
ὁ θεὸς ἀμοχθὶ κεῖσε νῷν ἡγήσεται .	O O O O O O O	60	{'B-GOD': ['θεὸς']}	{'B-GOD': ['θεὸς']}	{'B-GOD': ['θεὸς']}	{'B-GOD': ['θεός']}
μόνοι δὲ πόλεως Βακχίῳ χορεύσομεν ;	O O O B-GOD O O	61	{'B-LOC': ['πόλεως'], 'B-GOD': ['Βακχίῳ']}	{'B-PERSON': ['Βακχίῳ']}	{'B-LOC': ['Βακχίῳ']}	{'B-LOC': ['Βακχίῳ']}
μόνοι γὰρ εὖ φρονοῦμεν , οἱ δʼ ἄλλοι κακῶς .	O O O O O O O O O O	62	{}'.	{}	{}	{'B-PERSON': ['μόνοι', 'ἄλλοι']}
μακρὸν τὸ μέλλειν ·	O O O O	63	{}	{}	{}	{'B-PERSON': ['μακρὸν', 'τὸ'], 'B-ORG': ['μέλλειν']}
ἀλλʼ ἐμῆς ἔχου χερός .	O O O O O	64	{}	{'B-PERSON': ['ἐμῆς']}	{}	{'B-PERSON': ['ἐμῆς']}
ἰδού , ξύναπτε καὶ ξυνωρίζου χέρα .	O O O O O O O	65	{}	{}	{}	{'B-PERSON': ['ἰδού', 'ξύναπτε', 'ξυνωρίζου']}
οὐ καταφρονῶ ʼγὼ τῶν θεῶν θνητὸς γεγώς .	O O O O O O O O	66	{'B-GOD': ['θεῶν'], 'B-PERSON': ['ʼγὼ']}	{'B-GOD': ['θεῶν']}	{'B-GOD': ['θεῶν']}	{'B-PERSON': ['οὐ', 'ἐγὼ'], 'B-GOD': ['θεῶν']}
οὐδὲν σοφιζόμεσθα τοῖσι δαίμοσιν .	O O O O O	67	{'B-GOD': ['δαίμοσιν']}	{'B-GOD': ['δαίμοσιν']}	{'B-GOD': ['δαίμοσιν']}	{'B-GOD': ['δαίμοσιν']}
πατρίους παραδοχάς , ἅς θʼ ὁμήλικας χρόνῳ κεκτήμεθʼ , οὐδεὶς αὐτὰ καταβαλεῖ λόγος , οὐδʼ εἰ διʼ ἄκρων τὸ σοφὸν ηὕρηται φρενῶν .	O O O O O O O O O O O O O O O O O O O O O O O	68	{}	{'B-PERSON': []}	{}	{'B-PERSON': ['πατρίους'], 'B-LOC': ['χρόνῳ'], 'B-ORG': ['λόγος'], 'B-ORG': ['φρενῶν']}
ἐρεῖ τις ὡς τὸ γῆρας οὐκ αἰσχύνομαι , μέλλων χορεύειν κρᾶτα κισσώσας ἐμόν ;	O O O O O O O O O O O O O O	69	{'O': ['ἐρεῖ', 'τις', 'ὡς', 'τὸ', 'γῆρας', 'οὐκ', 'αἰσχύνομαι', ',', 'μέλλων', 'χορεύειν', 'κρᾶ	{'B-PERSON': ['τις']}	{'O': ['ἐρεῖ', 'τις', 'ὡς', 'τὸ', 'γῆρας', 'οὐκ', 'αἰσχύνομαι', 'μέλλων', 'χορεύειν', 'κρᾶτα', 'κισσ	{'B-PERSON': ['ἐρεῖ', 'τις', 'μέλλων', 'χορεύειν', 'ἐμόν']}
οὐ γὰρ διῄρηχʼ ὁ θεός , οὔτε τὸν νέον εἰ χρὴ χορεύειν οὔτε τὸν γεραίτερον , ἀλλʼ ἐξ ἁπάντων βούλεται τιμὰς ἔχειν κοινάς , διαριθμῶν δʼ οὐδένʼ αὔξεσθαι θέλει .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	70	{'B-GOD': ['θεός']}	{'B-GOD': ['ὁ θεός']}	{'B-GOD': ['θεός']}	{'B-GOD': ['θεός'], 'B-LOC': ['ἀπάντων']}
ἐπεὶ σὺ φέγγος , Τειρεσία , τόδʼ οὐχ ὁρᾷς , ἐγὼ προφήτης σοι λόγων γενήσομαι .	O O O O B-PERSON O O O O O O O O O O O	71	{'B-PERSON': ['Τειρεσία']}	{'B-PERSON': ['Τειρεσία']}	{'B-PERSON': ['Τειρεσία'], 'B-WORK': ['λόγων']}	{'B-PERSON': ['Τειρεσία']}
Πενθεὺς πρὸς οἴκους ὅδε διὰ σπουδῆς περᾷ , Ἐχίονος παῖς , ᾧ κράτος δίδωμι γῆς .	B-PERSON O O O O O O O B-PERSON O O O O O O O	72	{'B-PERSON': ['Πενθεὺς'], 'B-PERSON': ['Ἐχίονος']}	{'B-PERSON': ['Πενθεὺς', 'Ἐχίονος']}	{'B-PERSON': ['Πενθεὺς', 'Ἐχίονος'], 'O': ['οἴκους', 'ὅδε', 'διὰ', 'σπουδῆς', 'περᾷ', 'παῖς', 'ᾧ	{'B-PERSON': ['Πενθεὺς', 'Ἐχίονος']}
ὡς ἐπτόηται ·	O O O	73	{}	{}	{}	{'B-PERSON': ['ἐπτόηται']}
τί ποτʼ ἐρεῖ νεώτερον ;	O O O O O	74	{}	{}	{}	{'B-PERSON': ['τί', 'ποτʼ', 'ἐρεῖ', 'νεώτερον']}
ἔκδημος ὢν μὲν τῆσδʼ ἐτύγχανον χθονός , κλύω δὲ νεοχμὰ τήνδʼ ἀνὰ πτόλιν κακά , γυναῖκας ἡμῖν δώματʼ ἐκλελοιπέναι πλασταῖσι βακχείαισιν , ἐν δὲ δασκίοις ὄρεσι θοάζειν , τὸν νεωστὶ δαίμονα Διόνυσον , ὅστις ἔστι , τιμώσας χοροῖς ·	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-GOD O O O O O O O	75	{'B-GOD': ['Διόνυσον'], 'B-PERSON': ['γυναῖκας'], 'B-LOC': ['ὄρεσι']}	{'B-GOD': ['Διόνυσον']}	{'B-GOD': ['Διόνυσον'], 'B-NORP': ['βακχείαισιν']}	{'B-LOC': ['ἔκδημος', 'ἐτύγχανον', 'χθονός', 'πτόλιν', 'δασκίοις', 'ὄρεσι'], 'B-PERSON': ['Διόνυσον']}
πλήρεις δὲ θιάσοις ἐν μέσοισιν ἑστάναι κρατῆρας , ἄλλην δʼ ἄλλοσʼ εἰς ἐρημίαν πτώσσουσαν εὐναῖς ἀρσένων ὑπηρετεῖν , πρόφασιν μὲν ὡς δὴ μαινάδας θυοσκόους , τὴν δʼ Ἀφροδίτην πρόσθʼ ἄγειν τοῦ Βακχίου .	O O O O O O O O O O O O O O O O O O O O O O O O O O O B-GOD O O O B-GOD O	76	{'B-GOD': ['Ἀφροδίτην', 'Βακχίου']}	{'B-GOD': ['Ἀφροδίτην', 'Βακχίου']}	{'B-<NORP>': ['θιάσοις', 'μαῖνάδας', 'θυοσκόους'], 'B-<GOD>': ['Ἀφροδίτην'], 'B-<ORG>': ['Βακχίου']}	{'B-LOC': ['ἐν μέσοισιν'], 'B-PERSON': ['Ἀφροδίτην'], 'B-ORG': ['Βακχίου']}
ὅσας μὲν οὖν εἴληφα , δεσμίους χέρας σῴζουσι πανδήμοισι πρόσπολοι στέγαις ·	O O O O O O O O O O O O	77	{}	{}	{}	{'B-LOC': ['Ἑλλάς']}
ὅσαι δʼ ἄπεισιν , ἐξ ὄρους θηράσομαι , Ἰνώ τʼ Ἀγαύην θʼ , ἥ μʼ ἔτικτʼ Ἐχίονι , Ἀκταίονός τε μητέρʼ , Αὐτονόην λέγω .	O O O O O O O O B-PERSON O B-PERSON O O O O O B-PERSON O B-PERSON O O O B-PERSON O O	78	{'B-PERSON': ['Ἰνώ', 'Ἀγαύην', 'Ἐχίονι', 'Ἀκταίονός', 'Αὐτονόην']}	{'B-PERSON': ['Ἰνώ', 'Ἀγαύην', 'Ἐχίονι', 'Ἀκταίονός', 'Αὐτονόην']}	{'B-PERSON': ['Ἰνώ', 'Ἀγαύην', 'Ἐχίονι', 'Ἀκταίονός', 'Αὐτονόην']}	{'B-PERSON': ['Ἰνώ', 'Ἀγαύην', 'Ἐχίονι', 'Αὐτονόην']}
καὶ σφᾶς σιδηραῖς ἁρμόσας ἐν ἄρκυσιν παύσω κακούργου τῆσδε βακχείας τάχα .	O O O O O O O O O O O O	79	{'O': ['καὶ', 'σφᾶς', 'σιδηραῖς', 'ἁρμόσας', 'ἐν', 'ἄρκυσιν', 'παύσω', 'κακούργου', 'τῆσδε	{'B-PERSON': ['βακχείας']}	{}	{'B-LOC': ['ἄρκυσιν'], 'B-PERSON': ['σφᾶς']}
λέγουσι δʼ ὥς τις εἰσελήλυθε ξένος , γόης ἐπῳδὸς Λυδίας ἀπὸ χθονός , ξανθοῖσι βοστρύχοισιν εὐοσμῶν κόμην , οἰνῶπας ὄσσοις χάριτας Ἀφροδίτης ἔχων , ὃς ἡμέρας τε κεὐφρόνας συγγίγνεται τελετὰς προτείνων εὐίους νεάνισιν .	O O O O O O O O O B-LOC O O O O O O O O O O O B-GOD O O O O O O O O O O O O	80	{'B-LOC': ['Λυδίας'], 'B-GOD': ['Ἀφροδίτης']}	{'B-PERSON': ['ξένος', 'γόης'], 'B-LOC': ['Λυδίας'], 'B-GOD': ['Ἀφροδίτης']}	{'B-NORP': ['Λυδίας'], 'B-GOD': ['Ἀφροδίτης']}	{'B-PERSON': ['ξένος', 'γóης'], 'B-LOC': ['Λυδίας'], 'B-ORG': ['Ἀφροδίτης']}
εἰ δʼ αὐτὸν εἴσω τῆσδε λήψομαι στέγης , παύσω κτυποῦντα θύρσον ἀνασείοντά τε κόμας , τράχηλον σώματος χωρὶς τεμών .	O O O O O O O O O O O O O O O O O O O O	81	{}	{'B-PERSON': ['αὐτὸν']}	{}	{'B-PERSON': ['αὐτὸν']}
ἐκεῖνος εἶναί φησι Διόνυσον θεόν , ἐκεῖνος ἐν μηρῷ ποτʼ ἐρράφθαι Διός , ὃς ἐκπυροῦται λαμπάσιν κεραυνίαις σὺν μητρί , Δίους ὅτι γάμους ἐψεύσατο .	O O O B-GOD O O O O O O O B-GOD O O O O O O O O B-GOD O O O O	82	{'B-GOD': ['Διόνυσον'], 'B-GOD': ['Διός'], 'B-GOD': ['Διός']}	{'B-GOD': ['Διόνυσον', 'Διός'], 'B-PERSON': ['Δίους']}	{'B-GOD': ['Διόνυσον', 'Διός'], 'B-NORP': ['Δίους'], 'B-LOC': ['μητρί']}	{'B-PERSON': ['ἐκεῖνος', 'ἐκεῖνος', 'Διός', 'Δίους'], 'B-GOD': ['Διόνυσον', 'Διός']}
ταῦτʼ οὐχὶ δεινῆς ἀγχόνης ἔστʼ ἄξια , ὕβρεις ὑβρίζειν , ὅστις ἔστιν ὁ ξένος ;	O O O O O O O O O O O O O O O	83	{'B-PERSON': ['ὁ', 'ξένος']}	{'B-PERSON': ['ὁ ξένος']}	{'B-LOC': ['ξένος']}	{'B-PERSON': ['ὅστις']}
ἀτὰρ τόδʼ ἄλλο θαῦμα , τὸν τερασκόπον ἐν ποικίλαισι νεβρίσι Τειρεσίαν ὁρῶ πατέρα τε μητρὸς τῆς ἐμῆσ — πολὺν γέλων — νάρθηκι βακχεύοντʼ ·	O O O O O O O O O O B-PERSON O O O O O O O O O O O O O	84	{'B-PERSON': ['Τειρεσίαν']}	{'B-PERSON': ['Τειρεσίαν']}	{'B-PERSON': ['Τειρεσίαν'], 'B-ORG': ['βακχεύοντʼ']}	{'B-PERSON': ['Τειρεσίαν']}
ἀναίνομαι , πάτερ , τὸ γῆρας ὑμῶν εἰσορῶν νοῦν οὐκ ἔχον .	O O O O O O O O O O O O	85	{}	{'B-PERSON': ['πάτερ']}	{}	{'B-PERSON': ['πάτερ']}
οὐκ ἀποτινάξεις κισσόν ;	O O O O	86	{}	{'B-PERSON': ['Απelles']}	{}	{'B-LOC': ['Κισσόν']}
οὐκ ἐλευθέραν θύρσου μεθήσεις χεῖρʼ , ἐμῆς μητρὸς πάτερ ;	O O O O O O O O O O	87	{'B-PERSON': ['ἐμῆς', 'μητρὸς']}	{'B-PERSON': ['μητρὸς', 'πάτερ']}	{'B-<PERSON>': ['θύρσου'], 'B-<PERSON>': ['μητρὸς', 'πάτερ']}	{'B-PERSON': ['οὐκ', 'ἐλευθέραν', 'θύρσου', 'μεθήσεις', 'χεῖρʼ', 'ἐμῆς', 'μητρὸς', 'πάτερ']}
σὺ ταῦτʼ ἔπεισας , Τειρεσία ·	O O O O B-PERSON O	88	{'B-PERSON': ['Τειρεσία']}	{'B-PERSON': ['Τειρεσία']}	{'B-PERSON': ['Τειρεσία']}	{'B-PERSON': ['Τειρεσία']}
τόνδʼ αὖ θέλεις τὸν δαίμονʼ ἀνθρώποισιν ἐσφέρων νέον σκοπεῖν πτερωτοὺς κἀμπύρων μισθοὺς φέρειν .	O O O O O O O O O O O O O O	89	{'B-GOD': ['δαίμονʼ']}	{'B-PERSON': ['δαίμονʼ']}	{'B-GOD': ['δαίμονʼ'], 'B-PERSON': ['ἀνθρώποις']}	{'B-PERSON': ['δαιμων'], 'B-LOC': ['ἀνθρώποισιν']}
εἰ μή σε γῆρας πολιὸν ἐξερρύετο , καθῆσʼ ἂν ἐν βάκχαισι δέσμιος μέσαις , τελετὰς πονηρὰς εἰσάγων ·	O O O O O O O O O O B-NORP O O O O O O O	90	Ουδεμία ὀντότης ἐν τῇ προτάσει.	{'B-GOD': ['Βάκχαισι']}	{'B-<O>': ['εἰ', 'μή', 'σε', 'πολιὸν', 'ἐξερρύετο', 'ἂν', 'ἐν', 'δέσμιος', 'μέσαις', 'τελετὰς', 'πονηρὰ	{'B-PERSON': ['ἐγώ'], 'B-LOC': ['ἡμέρα']}
γυναιξὶ γὰρ ὅπου βότρυος ἐν δαιτὶ γίγνεται γάνος , οὐχ ὑγιὲς οὐδὲν ἔτι λέγω τῶν ὀργίων .	O O O O O O O O O O O O O O O O O	91	{'B-EVENT': ['ὀργίων']}	{'B-O': ['γυναιξὶ', 'γὰρ', 'ὅπου', 'βότρυος', 'ἐν', 'δαιτὶ', 'γίγνεται', 'γάνος', 'οὐχ', 'ὑγιὲς', 'οὐ	{}	{'B-LOC': ['γυναιξὶ'], 'B-PERSON': ['γὰρ'], 'B-LOC': ['ὅπου'], 'B-ORG': ['βότρυος'], 'B-ORG': ['δαιτὶ'], 'B-ORG': ['γίγ
τῆς δυσσεβείας .	O O O	92	{'B-GOD': ['Ἀπόλλωνος'], 'B-	{'B-NORP': ['δυσσεβείας']}	{}	{'B-LOC': ['τῆς'], 'B-GOD': ['δυσσεβείας']}
ὦ ξένʼ , οὐκ αἰδῇ θεοὺς Κάδμον τε τὸν σπείραντα γηγενῆ στάχυν , Ἐχίονος δʼ ὢν παῖς καταισχύνεις γένος ;	O O O O O O B-PERSON O O O O O O B-PERSON O O O O O O	93	{'B-GOD': ['θεοὺς'], 'B-PERSON': ['Κάδμον'], 'B-PERSON': ['Ἐχίονος']}	{'B-GOD': ['θεοὺς'], 'B-PERSON': ['Κάδμον', 'Ἐχίονος']}	{'B-GOD': ['θεοὺς'], 'B-PERSON': ['Κάδμον'], 'B-PERSON': ['Ἐχίονος']}	{'B-PERSON': ['Ξέν'], 'B-GOD': ['Κάδμος', 'Εχίων']}
ὅταν λάβῃ τις τῶν λόγων ἀνὴρ σοφὸς καλὰς ἀφορμάς , οὐ μέγʼ ἔργον εὖ λέγειν ·	O O O O O O O O O O O O O O O O	94	{}	{}	{'B-PERSON': ['ἀνὴρ'], 'B-WORK': ['σοφὸς'], 'B-O': ['ὅταν', 'λάβῃ', 'τις', 'τῶν', 'λόγων', 'καλὰς', 'ἀφορμάς',	{'B-PERSON': ['ἀνὴρ'], 'B-ORG': ['Ἕλληνες']}
σὺ δʼ εὔτροχον μὲν γλῶσσαν ὡς φρονῶν ἔχεις , ἐν τοῖς λόγοισι δʼ οὐκ ἔνεισί σοι φρένες .	O O O O O O O O O O O O O O O O O O	95	{}	{'B-PERSON': ['σὺ']}	{}	{'B-PERSON': ['σὺ']}
θράσει δὲ δυνατὸς καὶ λέγειν οἷός τʼ ἀνὴρ κακὸς πολίτης γίγνεται νοῦν οὐκ ἔχων .	O O O O O O O O O O O O O O O	96		{'B-PERSON': ['ἀνήρ']}	{'B-NORP': ['κακὸς πολίτης']}	{'B-PERSON': ['θράσει', 'ἀνὴρ']}
οὗτος δʼ ὁ δαίμων ὁ νέος , ὃν σὺ διαγελᾷς , οὐκ ἂν δυναίμην μέγεθος ἐξειπεῖν ὅσος καθʼ Ἑλλάδʼ ἔσται .	O O O O O O O O O O O O O O O O O O B-LOC O O	97	{'B-GOD': ['δαίμων'], 'B-NORP': ['Ἑλλάδʼ']}	{'B-LOC': ['Ἑλλάδʼ']}	{'B-LOC': ['Ἐλλάδʼ']}	{'B-PERSON': ['οὗτος', 'ὁ δαίμων', 'ὁ νέος', 'σὺ'], 'B-LOC': ['Ἑλλάδ']}
δύο γάρ , ὦ νεανία , τὰ πρῶτʼ ἐν ἀνθρώποισι ·	O O O O O O O O O O O	98	{'B-PERSON': ['νεανία']}	{'B-PERSON': ['νεανία']}	{}	{'B-PERSON': ['ἀνθρώποισι']}
Δημήτηρ θεά — γῆ δʼ ἐστίν , ὄνομα δʼ ὁπότερον βούλῃ κάλει ·	B-GOD O O O O O O O O O O O O	99	{'B-PERSON': ['Δημήτηρ'], 'B-GOD': ['θεά']}	{'B-GOD': ['Δημήτηρ']}	{'B-GOD': ['Δημήτηρ']}	{'B-GOD': ['Δημήτηρ'], 'B-LOC': ['γῆ']}
αὕτη μὲν ἐν ξηροῖσιν ἐκτρέφει βροτούς ·	O O O O O O O	100	{'B-LOC': ['ξηροῖσιν']}	{'B-PERSON': ['αὕτη']}	{}	{'B-LOC': ['ἐν ξηροῖσιν'], 'B-PERSON': ['αὕτη']}
ὃς δʼ ἦλθʼ ἔπειτʼ , ἀντίπαλον ὁ Σεμέλης γόνος βότρυος ὑγρὸν πῶμʼ ηὗρε κεἰσηνέγκατο θνητοῖς , ὃ παύει τοὺς ταλαιπώρους βροτοὺς λύπης , ὅταν πλησθῶσιν ἀμπέλου ῥοῆς , ὕπνον τε λήθην τῶν καθʼ ἡμέραν κακῶν δίδωσιν , οὐδʼ ἔστʼ ἄλλο φάρμακον πόνων .	O O O O O O O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	101	{'B-PERSON': ['Σεμέλης'], 'B-GOD': ['Διονύσος']}	{'B-PERSON': ['ὁ Σεμέλης γόνος']}	{'B-PERSON': ['Σεμέλης'], 'B-ORG': ['βότρυος']}	{'B-PERSON': ['Σεμέλης'], 'B-ORG': ['ἀμπέλου']}
οὗτος θεοῖσι σπένδεται θεὸς γεγώς , ὥστε διὰ τοῦτον τἀγάθʼ ἀνθρώπους ἔχειν .	O O O O O O O O O O O O O	102	{'B-GOD': ['θεοῖσι', 'θεὸς']}	{'B-GOD': ['θεοῖσι', 'θεὸς']}	{'B-GOD': ['θεοῖσι', 'θεὸς']}	{'B-ORG': ['θεοῖσι'], 'B-GOD': ['θεοῖσι', 'θεὸς'], 'B-LOC': ['ἀνθρώπους']}
καὶ καταγελᾷς νιν , ὡς ἐνερράφη Διὸς μηρῷ ;	O O O O O O B-GOD O O	103	{'B-GOD': ['Διὸς']}	{'B-GOD': ['Διός']}	{'B-GOD': ['Διὸς']}	{'B-LOC': ['Διός'], 'B-PERSON': ['καταγελᾷς', 'νιν']}
διδάξω σʼ ὡς καλῶς ἔχει τόδε .	O O O O O O O	104		{}	{}	{'B-LOC': ['ὡς', 'τόδε']}
ἐπεί νιν ἥρπασʼ ἐκ πυρὸς κεραυνίου Ζεύς , ἐς δʼ Ὄλυμπον βρέφος ἀνήγαγεν θεόν , Ἥρα νιν ἤθελʼ ἐκβαλεῖν ἀπʼ οὐρανοῦ ·	O O O O O O B-GOD O O O B-LOC O O O O B-GOD O O O O O O	105	{'B-GOD': ['Ζεύς', 'Ἥρα'], 'B-LOC': ['Ὄλυμπον']}	{'B-GOD': ['Ζεύς', 'Ἥρα']}	{'B-GOD': ['Ζεύς'], 'B-LOC': ['Ὄλυμπον'], 'B-GOD': ['Ἥρα']}	{'B-PERSON': ['Ζεύς', 'Ἥρα'], 'B-GOD': ['Ζεύς', 'Ἥρα']}
Ζεὺς δʼ ἀντεμηχανήσαθʼ οἷα δὴ θεός .	B-GOD O O O O O O	106	{'B-GOD': ['Ζεὺς']}	{'B-GOD': ['Ζεὺς']}	{'B-GOD': ['Ζεὺς']}	{'B-GOD': ['Ζεὺς']}
ῥήξας μέρος τι τοῦ χθόνʼ ἐγκυκλουμένου αἰθέρος , ἔθηκε τόνδʼ ὅμηρον ἐκδιδούς , Διόνυσον Ἥρας νεικέων ·	O O O O O O O O O O O O O B-GOD B-GOD O O	107	{'B-GOD': ['Διόνυσον', 'Ἥρας']}	{'B-PERSON': ['Διόνυσον', 'Ἥρας']}	{'B-GOD': ['Διόνυσον'], 'B-PERSON': ['Ἥρας']}	{'B-PERSON': ['Διόνυσος', 'Ἥρα']}
χρόνῳ δέ νιν βροτοὶ ῥαφῆναί φασιν ἐν μηρῷ Διός , ὄνομα μεταστήσαντες , ὅτι θεᾷ θεὸς Ἥρᾳ ποθʼ ὡμήρευσε , συνθέντες λόγον .	O O O O O O O O B-GOD O O O O O O O B-GOD O O O O O O	108	{'B-GOD': ['Διός', 'Ἥρᾳ']}	{'B-GOD': ['Διός', 'Ἥρᾳ']}	{'B-LOC': ['Διός'], 'B-GOD': ['θεᾷ', 'θεὸς', 'Ἥρᾳ']}	{'B-LOC': ['βροτοὶ', 'Διός', 'Ἥρᾳ'], 'B-PERSON': ['νιν']}
