sentence	gold	id
तदग्रे  Step Over चिनोमि । कन्स्ट्रक्टर् मध्ये आयातं मूल्यं यदस्ति तत् 10 इति सेट् अभवत् ।	Then I can choose the Step Over and see that the value came inside the constructor call is now set to 10.	178
ध्यानश्लोकं पठ ।	Read dhyana sloka.	179
अद्य भवान गृहे कि पचति।	What is being cooked in your house today?	180
grep कमाण्ड् विषयकस्य स्पोकन् ट्युटोरियल् प्रति स्वागतम् ।	Welcome to the spoken tutorial on grep command.	181
"""पश्चात्, Description इत्यस्याधः वयं Course Summary अपि च Course Summary files इति 2 फ़ील्ड्स् पश्यामः ।"""	"""Next, under Description, we can see 2 fields: Course Summary and Course Summary files."""	182
तत् लोकयानम् ।	That is a bus.	183
"""includegraphics , color प्याकेजस् एतत् उपयोगं करोति । एताम् आवश्यकतां मनसि निधाय अस्माभिः LaTeX प्रति वक्तव्यं भवति ।"""	It also makes use of includegraphics and color packages – we need to tell LaTeX to take care of this requirement.	184
"""अधुना printf स्टेट्मेण्ट् इत्यस्य स्थाने cout स्टेट्मेण्ट् उपयुञ्ज्महे, यतः वयं  cout<< फ़ङ्क्षन् इतीदं C++ मध्ये लैन् मुद्रापयितुं उपयुञ्ज्महे ।"""	"""Now replace the printf statement with the  cout statement, as we use cout<< function to print a line in C++."""	185
3. गलविलात भोजनं अधोगामि सत्आमाशय इत्याख्ये स्यूतसदृशम अङ्गम्प्राप्नोति।	3. Food reaches a bag like stomach from food pipe.	186
जलशुद्धिकरेण प्रयुक्तानि पारम्परिक उपायानि लिखत।	Suggest any one measure according to our ancient practices to purify water.	187
"""अतः, अहं विभाषकं चित्वा दोषान् समीकरोमि ।"""	"""So, I select the toggle and correct the mistakes."""	188
"""""""तत्र च अन्तरिक्षाध्ययनं, ग्रहाणां चलनं, ग्रहणस्य गणना, कलानां गणनाइत्यादीना विषये विस्तरेण प्रतिपादितं दृश्यते।"""""""	"""""""He has written about space, movement of planets,phases and its calculation etc in this book."""""""	189
