:START_ID,:TYPE,:END_ID,annotator,line_id,line_text,detail
63,IS_PASSIVISED_BY,4551,3,253888,विभीतकं स्वादुपाकं कषायं कफपित्तनुत्,
76,IS_PASSIVISED_BY,4551,3,253888,विभीतकं स्वादुपाकं कषायं कफपित्तनुत्,
258,IS_VIPAAKA_PROPERTY_OF,4551,3,253888,विभीतकं स्वादुपाकं कषायं कफपित्तनुत्,
139,IS_CURED_BY,4551,3,253889,उष्णवीर्यं हिमस्पर्शं भेदनं कासनाशनम् ३६,
294,IS_VIIRYA_PROPERTY_OF,4551,3,253889,उष्णवीर्यं हिमस्पर्शं भेदनं कासनाशनम् ३६,
363,IS_SPARSHA_PROPERTY_OF,4551,3,253889,उष्णवीर्यं हिमस्पर्शं भेदनं कासनाशनम् ३६,
497,IS_KARMA_OF,4551,3,253889,उष्णवीर्यं हिमस्पर्शं भेदनं कासनाशनम् ३६,
61,IS_SNIGDHA_RUUKSHA_GUNA_OF,4551,3,253890,रूक्षं नेत्रहितं केश्यं कृमिवैस्वर्यनाशनम्,
244,IS_BENEFITTED_BY,4551,3,253890,रूक्षं नेत्रहितं केश्यं कृमिवैस्वर्यनाशनम्,
300,IS_CURED_BY,4551,3,253890,रूक्षं नेत्रहितं केश्यं कृमिवैस्वर्यनाशनम्,
362,IS_BENEFITTED_BY,4551,3,253890,रूक्षं नेत्रहितं केश्यं कृमिवैस्वर्यनाशनम्,
4506,IS_CURED_BY,4551,3,253890,रूक्षं नेत्रहितं केश्यं कृमिवैस्वर्यनाशनम्,
42,IS_LAGHU_GURU_GUNA_OF,4555,3,253891,विभीतमज्जातृट्छर्दिकफवातहरी लघुः,
63,IS_PASSIVISED_BY,4555,3,253891,विभीतमज्जातृट्छर्दिकफवातहरी लघुः,
75,IS_PASSIVISED_BY,4555,3,253891,विभीतमज्जातृट्छर्दिकफवातहरी लघुः,
209,IS_CURED_BY,4555,3,253891,विभीतमज्जातृट्छर्दिकफवातहरी लघुः,
1587,IS_CURED_BY,4555,3,253891,विभीतमज्जातृट्छर्दिकफवातहरी लघुः,
4555,IS_PART_OF,4551,3,253891,विभीतमज्जातृट्छर्दिकफवातहरी लघुः,
41,IS_RASA_PROPERTY_OF,4555,3,253892,कषायो मदकृच्चाथ धात्रीमज्जाऽपि तद्गुणः ३७,
3428,IS_CAUSED_BY,4555,3,253892,कषायो मदकृच्चाथ धात्रीमज्जाऽपि तद्गुणः ३७,
4556,HAS_SAME_PROPERTY_AS,4555,3,253892,कषायो मदकृच्चाथ धात्रीमज्जाऽपि तद्गुणः ३७,
4556,IS_PART_OF,4557,3,253892,कषायो मदकृच्चाथ धात्रीमज्जाऽपि तद्गुणः ३७,
4557,IS_PART_OF,4559,3,253892,कषायो मदकृच्चाथ धात्रीमज्जाऽपि तद्गुणः ३७,
4559,IS_SYNONYM_OF,4558,3,253892,कषायो मदकृच्चाथ धात्रीमज्जाऽपि तद्गुणः ३७,
4560,IS_SYNONYM_OF,4558,3,253893,वयस्यामलकी वृष्या जातीफलरसं शिवम्,
4561,IS_SYNONYM_OF,4558,3,253893,वयस्यामलकी वृष्या जातीफलरसं शिवम्,
4562,IS_SYNONYM_OF,4558,3,253893,वयस्यामलकी वृष्या जातीफलरसं शिवम्,
4563,IS_SYNONYM_OF,4558,3,253893,वयस्यामलकी वृष्या जातीफलरसं शिवम्,
4564,IS_SYNONYM_OF,4558,3,253894,धात्रीफलं श्रीफलं च तथामृतफलं स्मृतम्,
4565,IS_SYNONYM_OF,4558,3,253894,धात्रीफलं श्रीफलं च तथामृतफलं स्मृतम्,
4566,IS_SYNONYM_OF,4558,3,253894,धात्रीफलं श्रीफलं च तथामृतफलं स्मृतम्,
4460,IS_SYNONYM_OF,4558,3,253895,त्रिष्वामलकमाख्यातं धात्री तिष्यफलाऽमृता ३८,
4568,IS_SYNONYM_OF,4558,3,253895,त्रिष्वामलकमाख्यातं धात्री तिष्यफलाऽमृता ३८,
4459,HAS_SAME_PROPERTY_AS,4558,3,253896,हरीतकीसमं धात्रीफलं किन्तु विशेषतः,
402,IS_CURED_BY,4558,3,253897,रक्तपित्तप्रमेहघ्नं परं वृष्यं रसायनम् ३९,विशेष::QUALIFIER
582,IS_CURED_BY,4558,3,253897,रक्तपित्तप्रमेहघ्नं परं वृष्यं रसायनम् ३९,विशेष::QUALIFIER
666,IS_KARMA_OF,4558,3,253897,रक्तपित्तप्रमेहघ्नं परं वृष्यं रसायनम् ३९,
4558,IS_BEST_AMONG,2843,3,253897,रक्तपित्तप्रमेहघ्नं परं वृष्यं रसायनम् ३९,
75,IS_PASSIVISED_BY,4558,3,253898,हन्ति वातं तदम्लत्वात्पित्तं माधुर्यशैत्यतः,अम्लत्वात्::TEXT
76,IS_PASSIVISED_BY,4558,3,253898,हन्ति वातं तदम्लत्वात्पित्तं माधुर्यशैत्यतः,माधुर्यात्::TEXT;शैत्यतः::TEXT
63,IS_PASSIVISED_BY,4558,3,253899,कफं रूक्षकषायत्वात्फलं धात्र् यास्त्रिदोषजित् ४०,कषायत्वात्::TEXT;रूक्षत्वात्::TEXT
4511,IS_PASSIVISED_BY,4558,3,253899,कफं रूक्षकषायत्वात्फलं धात्र् यास्त्रिदोषजित् ४०,
4573,IS_PART_OF,489,3,253900,यस्य यस्य फलस्येह वीर्यं भवति यादृशम्,
4573,HAS_SIMILAR_VIIRYA_PROPERTY_AS,489,3,253900,यस्य यस्य फलस्येह वीर्यं भवति यादृशम्,
4557,IS_PART_OF,4574,3,253902,पथ्याविभीतधात्रीणां फलैः स्यात्त्रिफला समैः,सम::QUANTITY
4574,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,4557,3,253902,पथ्याविभीतधात्रीणां फलैः स्यात्त्रिफला समैः,सम::QUANTITY
4574,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,4577,3,253902,पथ्याविभीतधात्रीणां फलैः स्यात्त्रिफला समैः,सम::QUANTITY
4574,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,4578,3,253902,पथ्याविभीतधात्रीणां फलैः स्यात्त्रिफला समैः,सम::QUANTITY
4577,IS_PART_OF,4574,3,253902,पथ्याविभीतधात्रीणां फलैः स्यात्त्रिफला समैः,सम::QUANTITY
4578,IS_PART_OF,4574,3,253902,पथ्याविभीतधात्रीणां फलैः स्यात्त्रिफला समैः,सम::QUANTITY
4580,IS_SYNONYM_OF,4574,3,253903,फलत्रिकञ्च त्रिफला सा वरा च प्रकीर्तिता ४२,
4581,IS_SYNONYM_OF,4574,3,253903,फलत्रिकञ्च त्रिफला सा वरा च प्रकीर्तिता ४२,
63,IS_PASSIVISED_BY,4574,3,253904,त्रिफला कफपित्तघ्नी मेहकुष्ठहरा सरा,
76,IS_PASSIVISED_BY,4574,3,253904,त्रिफला कफपित्तघ्नी मेहकुष्ठहरा सरा,
223,IS_PROPERTY_OF,4574,3,253904,त्रिफला कफपित्तघ्नी मेहकुष्ठहरा सरा,
320,IS_CURED_BY,4574,3,253904,त्रिफला कफपित्तघ्नी मेहकुष्ठहरा सरा,
633,IS_CURED_BY,4574,3,253904,त्रिफला कफपित्तघ्नी मेहकुष्ठहरा सरा,
70,IS_BENEFITTED_BY,4574,3,253905,चक्षुष्या दीपनी रुच्या विषमज्वरनाशिनी ४३,
1717,IS_BENEFITTED_BY,4574,3,253905,चक्षुष्या दीपनी रुच्या विषमज्वरनाशिनी ४३,
1940,IS_CURED_BY,4574,3,253905,चक्षुष्या दीपनी रुच्या विषमज्वरनाशिनी ४३,
2573,IS_KARMA_OF,4574,3,253905,चक्षुष्या दीपनी रुच्या विषमज्वरनाशिनी ४३,
4594,IS_SYNONYM_OF,2746,3,253906,शुण्ठी विश्वा च विश्वञ्च नागरं विश्वभेषजम्,
4595,IS_SYNONYM_OF,2746,3,253906,शुण्ठी विश्वा च विश्वञ्च नागरं विश्वभेषजम्,
4596,IS_SYNONYM_OF,2746,3,253906,शुण्ठी विश्वा च विश्वञ्च नागरं विश्वभेषजम्,
4597,IS_SYNONYM_OF,2746,3,253906,शुण्ठी विश्वा च विश्वञ्च नागरं विश्वभेषजम्,
4598,IS_SYNONYM_OF,2746,3,253907,ऊषणं कटुभद्र ञ्च शृङ्गवेरं मह्षधम् ४४,
4599,IS_SYNONYM_OF,2746,3,253907,ऊषणं कटुभद्र ञ्च शृङ्गवेरं मह्षधम् ४४,
4600,IS_SYNONYM_OF,2746,3,253907,ऊषणं कटुभद्र ञ्च शृङ्गवेरं मह्षधम् ४४,
4601,IS_SYNONYM_OF,2746,3,253907,ऊषणं कटुभद्र ञ्च शृङ्गवेरं मह्षधम् ४४,
42,IS_LAGHU_GURU_GUNA_OF,2746,3,253908,शुण्ठी रुच्यामवातघ्नी पाचनी कटुका लघुः,
70,IS_BENEFITTED_BY,2746,3,253908,शुण्ठी रुच्यामवातघ्नी पाचनी कटुका लघुः,
105,IS_RASA_PROPERTY_OF,2746,3,253908,शुण्ठी रुच्यामवातघ्नी पाचनी कटुका लघुः,
