sentence	gold	id
καὶ καταψεύδου καλῶς ὡς ἔστι , Σεμέλη θʼ ἵνα δοκῇ θεὸν τεκεῖν , ἡμῖν τε τιμὴ παντὶ τῷ γένει προσῇ .	O O O O O O B-PERSON O O O O O O O O O O O O O O	130
ὁρᾷς τὸν Ἀκτέωνος ἄθλιον μόρον , ὃν ὠμόσιτοι σκύλακες ἃς ἐθρέψατο διεσπάσαντο , κρείσσονʼ ἐν κυναγίαις Ἀρτέμιδος εἶναι κομπάσαντʼ , ἐν ὀργάσιν .	O O B-PERSON O O O O O O O O O O O O O B-GOD O O O O O O	131
ὃ μὴ πάθῃς σύ ·	O O O O O	132
δεῦρό σου στέψω κάρα κισσῷ ·	O O O O O O	133
μεθʼ ἡμῶν τῷ θεῷ τιμὴν δίδου .	O O O O O O O	134
οὐ μὴ προσοίσεις χεῖρα , βακχεύσεις δʼ ἰών , μηδʼ ἐξομόρξῃ μωρίαν τὴν σὴν ἐμοί ;	O O O O O O O O O O O O O O O O	135
τῆς σῆς δʼ ἀνοίας τόνδε τὸν διδάσκαλον δίκην μέτειμι .	O O O O O O O O O O	136
στειχέτω τις ὡς τάχος , ἐλθὼν δὲ θάκους τοῦδʼ ἵνʼ οἰωνοσκοπεῖ μοχλοῖς τριαίνου κἀνάτρεψον ἔμπαλιν , ἄνω κάτω τὰ πάντα συγχέας ὁμοῦ , καὶ στέμματʼ ἀνέμοις καὶ θυέλλαισιν μέθες .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	137
μάλιστα γάρ νιν δήξομαι δράσας τάδε .	O O O O O O O	138
οἳ δʼ ἀνὰ πόλιν στείχοντες ἐξιχνεύσατε τὸν θηλύμορφον ξένον , ὃς ἐσφέρει νόσον καινὴν γυναιξὶ καὶ λέχη λυμαίνεται .	O O O O O O O O O O O O O O O O O O O	139
κἄνπερ λάβητε , δέσμιον πορεύσατε δεῦρʼ αὐτόν , ὡς ἂν λευσίμου δίκης τυχὼν θάνῃ , πικρὰν βάκχευσιν ἐν Θήβαις ἰδών .	O O O O O O O O O O O O O O O O O O B-LOC O O	140
ὦ σχέτλιʼ , ὡς οὐκ οἶσθα ποῦ ποτʼ εἶ λόγων .	O O O O O O O O O O O	141
μέμηνας ἤδη ·	O O O	142
καὶ πρὶν ἐξέστης φρενῶν .	O O O O O	143
στείχωμεν ἡμεῖς , Κάδμε , κἀξαιτώμεθα ὑπέρ τε τούτου καίπερ ὄντος ἀγρίου ὑπέρ τε πόλεως τὸν θεὸν μηδὲν νέον δρᾶν .	O O O B-PERSON O O O O O O O O O O O O O O O O O	144
ἀλλʼ ἕπου μοι κισσίνου βάκτρου μέτα , πειρῶ δʼ ἀνορθοῦν σῶμʼ ἐμόν , κἀ γὼ τὸ σόν ·	O O O O O O O O O O O O O O O O O O	145
γέροντε δʼ αἰσχρὸν δύο πεσεῖν ·	O O O O O O	146
ἴτω δʼ ὅμως , τῷ Βακχίῳ γὰρ τῷ Διὸς δουλευτέον .	O O O O O B-GOD O O B-GOD O O	147
Πενθεὺς δʼ ὅπως μὴ πένθος εἰσοίσει δόμοις τοῖς σοῖσι , Κάδμε ·	B-PERSON O O O O O O O O O B-PERSON O	148
μαντικῇ μὲν οὐ λέγω , τοῖς πράγμασιν δέ ·	O O O O O O O O O	149
μῶρα γὰρ μῶρος λέγει .	O O O O O	150
Ὁσία πότνα θεῶν , Ὁσία δʼ ἃ κατὰ γᾶν χρυσέαν πτέρυγα φέρεις , τάδε Πενθέως ἀίεις ;	O O O O O O O O O O O O O O B-PERSON O O	151
ἀίεις οὐχ ὁσίαν ὕβριν ἐς τὸν Βρόμιον , τὸν Σεμέλας , τὸν παρὰ καλλιστεφάνοις εὐφροσύναις δαίμονα πρῶτον μακάρων ;	O O O O O O B-GOD O O B-PERSON O O O O O O O O O	152
ὃς τάδʼ ἔχει , θιασεύειν τε χοροῖς μετά τʼ αὐλοῦ γελάσαι ἀποπαῦσαί τε μερίμνας , ὁπόταν βότρυος ἔλθῃ γάνος ἐν δαιτὶ θεῶν , κισσοφόροις δʼ ἐν θαλίαις ἀνδράσι κρατὴρ ὕπνον ἀμφιβάλλῃ ἀχαλίνων στομάτων ἀνόμου τʼ ἀφροσύνας τὸ τέλος δυστυχία ·	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	153
ὁ δὲ τᾶς ἡσυχίας βίοτος καὶ τὸ φρονεῖν ἀσάλευτόν τε μένει καὶ συνέχει δώματα ·	O O O O O O O O O O O O O O O	154
πόρσω γὰρ ὅμως αἰθέρα ναίοντες ὁρῶσιν τὰ βροτῶν οὐρανίδαι .	O O O O O O O O O O	155
τὸ σοφὸν δʼ οὐ σοφία τό τε μὴ θνητὰ φρονεῖν .	O O O O O O O O O O O	156
βραχὺς αἰών ·	O O O	157
ἐπὶ τούτῳ δέ τις ἂν μεγάλα διώκων τὰ παρόντʼ οὐχὶ φέροι .	O O O O O O O O O O O O	158
μαινομένων οἵδε τρόποι καὶ κακοβούλων παρʼ ἔμοιγε φωτῶν .	O O O O O O O O O	159
ἱκοίμαν ποτὶ Κύπρον , νᾶσον τᾶς Ἀφροδίτας , ἵνʼ οἱ θελξίφρονες νέμονται θνατοῖσιν Ἔρωτες , Πάφον θʼ ἃν ἑκατόστομοι βαρβάρου ποταμοῦ ῥοαὶ καρπίζουσιν ἄνομβροι .	O O B-LOC O O O B-GOD O O O O O O B-GOD O B-LOC O O O O O O O O O	160
οὗ δʼ ἁ καλλιστευομένα Πιερία μούσειος ἕδρα , σεμνὰ κλιτὺς Ὀλύμπου , ἐκεῖσʼ ἄγε με , Βρόμιε Βρόμιε , πρόβακχʼ εὔιε δαῖμον .	O O O O B-LOC O O O O O B-LOC O O O O O B-GOD B-GOD O O O O O	161
ἐκεῖ Χάριτες , ἐκεῖ δὲ Πόθος ·	O B-GOD O O O B-GOD O	162
ἐκεῖ δὲ βάκχαις θέμις ὀργιάζειν .	O O B-NORP O O O	163
ὁ δαίμων ὁ Διὸς παῖς χαίρει μὲν θαλίαισιν , φιλεῖ δʼ ὀλβοδότειραν Εἰρήναν , κουροτρόφον θεάν .	O O O B-GOD O O O O O O O O B-GOD O O O O	164
ἴσαν δʼ ἔς τε τὸν ὄλβιον τόν τε χείρονα δῶκʼ ἔχειν οἴνου τέρψιν ἄλυπον ·	O O O O O O O O O O O O O O O	165
μισεῖ δʼ ᾧ μὴ ταῦτα μέλει , κατὰ φάος νύκτας τε φίλας εὐαίωνα διαζῆν , σοφὰν δʼ ἀπέχειν πραπίδα φρένα τε περισσῶν παρὰ φωτῶν ·	O O O O O O O O O O O O O O O O O O O O O O O O O	166
τὸ πλῆθος ὅ τι τὸ φαυλότερον ἐνόμισε χρῆταί τε , τόδʼ ἂν δεχοίμαν .	O O O O O O O O O O O O O O	167
Πενθεῦ , πάρεσμεν τήνδʼ ἄγραν ἠγρευκότες ἐφʼ ἣν ἔπεμψας , οὐδʼ ἄκρανθʼ ὡρμήσαμεν .	B-PERSON O O O O O O O O O O O O O	168
ὁ θὴρ δʼ ὅδʼ ἡμῖν πρᾶος οὐδʼ ὑπέσπασεν φυγῇ πόδʼ , ἀλλʼ ἔδωκεν οὐκ ἄκων χέρας οὐδʼ ὠχρός , οὐδʼ ἤλλαξεν οἰνωπὸν γένυν , γελῶν δὲ καὶ δεῖν κἀπάγειν ἐφίετο ἔμενέ τε , τοὐμὸν εὐτρεπὲς ποιούμενος .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	169
κἀ γὼ διʼ αἰδοῦς εἶπον ·	O O O O O O	170
Ὦ ξένʼ , οὐχ ἑκὼν ἄγω σε , Πενθέως δʼ ὅς μʼ ἔπεμψʼ ἐπιστολαῖς .	O O O O O O O O B-PERSON O O O O O O	171
ἃς δʼ αὖ σὺ βάκχας εἷρξας , ἃς συνήρπασας κἄδησας ἐν δεσμοῖσι πανδήμου στέγης , φροῦδαί γʼ ἐκεῖναι λελυμέναι πρὸς ὀργάδας σκιρτῶσι Βρόμιον ἀνακαλούμεναι θεόν ·	O O O O B-NORP O O O O O O O O O O O O O O O O O B-GOD O O O	172
αὐτόματα δʼ αὐταῖς δεσμὰ διελύθη ποδῶν κλῇδές τʼ ἀνῆκαν θύρετρʼ ἄνευ θνητῆς χερός .	O O O O O O O O O O O O O O	173
πολλῶν δʼ ὅδʼ ἁ νὴρ θαυμάτων ἥκει πλέως ἐς τάσδε Θήβας .	O O O O O O O O O O B-LOC O	174
σοὶ δὲ τ ἄλλα χρὴ μέλειν .	O O O O O O O	175
μέθεσθε χειρῶν τοῦδʼ ·	O O O O	176
ἐν ἄρκυσιν γὰρ ὢν οὐκ ἔστιν οὕτως ὠκὺς ὥστε μʼ ἐκφυγεῖν .	O O O O O O O O O O O O	177
ἀτὰρ τὸ μὲν σῶμʼ οὐκ ἄμορφος εἶ , ξένε , ὡς ἐς γυναῖκας , ἐφʼ ὅπερ ἐς Θήβας πάρει ·	O O O O O O O O O O O O O O O O O B-LOC O O	178
πλόκαμός τε γάρ σου ταναός , οὐ πάλης ὕπο , γένυν παρʼ αὐτὴν κεχυμένος , πόθου πλέως ·	O O O O O O O O O O O O O O O O O O	179
λευκὴν δὲ χροιὰν ἐκ παρασκευῆς ἔχεις , οὐχ ἡλίου βολαῖσιν , ἀλλʼ ὑπὸ σκιᾶς , τὴν Ἀφροδίτην καλλονῇ θηρώμενος .	O O O O O O O O O O O O O O O O B-GOD O O O	180
πρῶτον μὲν οὖν μοι λέξον ὅστις εἶ γένος .	O O O O O O O O O	181
οὐ κόμπος οὐδείς ·	O O O O	182
ῥᾴδιον δʼ εἰπεῖν τόδε .	O O O O O	183
τὸν ἀνθεμώδη Τμῶλον οἶσθά που κλύων .	O O B-LOC O O O O	184
οἶδʼ , ὃς τὸ Σάρδεων ἄστυ περιβάλλει κύκλῳ .	O O O O B-LOC O O O O	185
ἐντεῦθέν εἰμι , Λυδία δέ μοι πατρίς .	O O O B-LOC O O O O	186
πόθεν δὲ τελετὰς τάσδʼ ἄγεις ἐς Ἑλλάδα ;	O O O O O O B-LOC O	187
Διόνυσος ἡμᾶς εἰσέβησʼ , ὁ τοῦ Διός .	B-GOD O O O O O B-GOD O	188
Ζεὺς δʼ ἔστʼ ἐκεῖ τις , ὃς νέους τίκτει θεούς ;	B-GOD O O O O O O O O O O	189
οὔκ , ἀλλʼ ὁ Σεμέλην ἐνθάδε ζεύξας γάμοις .	O O O O B-PERSON O O O O	190
πότερα δὲ νύκτωρ σʼ ἢ κατʼ ὄμμʼ ἠνάγκασεν ;	O O O O O O O O O	191
ὁρῶν ὁρῶντα , καὶ δίδωσιν ὄργια .	O O O O O O O	192
τὰ δʼ ὄργιʼ ἐστὶ τίνʼ ἰδέαν ἔχοντά σοι ;	O O O O O O O O O	193
ἄρρητʼ ἀβακχεύτοισιν εἰδέναι βροτῶν .	O O O O O	194
ἔχει δʼ ὄνησιν τοῖσι θύουσιν τίνα ;	O O O O O O O	195
οὐ θέμις ἀκοῦσαί σʼ , ἔστι δʼ ἄξιʼ εἰδέναι .	O O O O O O O O O O	196
εὖ τοῦτʼ ἐκιβδήλευσας , ἵνʼ ἀκοῦσαι θέλω .	O O O O O O O O	197
ἀσέβειαν ἀσκοῦντʼ ὄργιʼ ἐχθαίρει θεοῦ .	O O O O O O	198
τὸν θεὸν ὁρᾶν γὰρ φῂς σαφῶς , ποῖός τις ἦν ;	O O O O O O O O O O O	199
ὁποῖος ἤθελʼ ·	O O O	200
οὐκ ἐγὼ ʼτασσον τόδε .	O O O O O	201
τοῦτʼ αὖ παρωχέτευσας εὖ κοὐδὲν λέγων .	O O O O O O O	202
δόξει τις ἀμαθεῖ σοφὰ λέγων οὐκ εὖ φρονεῖν .	O O O O O O O O O	203
ἦλθες δὲ πρῶτα δεῦρʼ ἄγων τὸν δαίμονα ;	O O O O O O O O	204
πᾶς ἀναχορεύει βαρβάρων τάδʼ ὄργια .	O O O O O O	205
φρονοῦσι γὰρ κάκιον Ἑλλήνων πολύ .	O O O B-NORP O O	206
τάδʼ εὖ γε μᾶλλον ·	O O O O O	207
οἱ νόμοι δὲ διάφοροι .	O O O O O	208
τὰ δʼ ἱερὰ νύκτωρ ἢ μεθʼ ἡμέραν τελεῖς ;	O O O O O O O O O	209
νύκτωρ τὰ πολλά ·	O O O O	210
σεμνότητʼ ἔχει σκότος .	O O O O	211
τοῦτʼ ἐς γυναῖκας δόλιόν ἐστι καὶ σαθρόν .	O O O O O O O O	212
κ ἀν ἡμέρᾳ τό γʼ αἰσχρὸν ἐξεύροι τις ἄν .	O O O O O O O O O O	213
δίκην σε δοῦναι δεῖ σοφισμάτων κακῶν .	O O O O O O O	214
σὲ δʼ ἀμαθίας γε κἀσεβοῦντʼ ἐς τὸν θεόν .	O O O O O O O O O	215
ὡς θρασὺς ὁ βάκχος κοὐκ ἀγύμναστος λόγων .	O O O B-PERSON O O O O	216
εἴφʼ ὅ τι παθεῖν δεῖ ·	O O O O O O	217
τί με τὸ δεινὸν ἐργάσῃ ;	O O O O O O	218
πρῶτον μὲν ἁβρὸν βόστρυχον τεμῶ σέθεν .	O O O O O O O	219
ἱερὸς ὁ πλόκαμος ·	O O O O	220
τῷ θεῷ δʼ αὐτὸν τρέφω .	O O O O O O	221
ἔπειτα θύρσον τόνδε παράδος ἐκ χεροῖν .	O O O O O O O	222
αὐτός μʼ ἀφαιροῦ ·	O O O O	223
τόνδε Διονύσου φορῶ .	O B-GOD O O	224
εἱρκταῖσί τʼ ἔνδον σῶμα σὸν φυλάξομεν .	O O O O O O O	225
λύσει μʼ ὁ δαίμων αὐτός , ὅταν ἐγὼ θέλω .	O O O O O O O O O O	226
ὅταν γε καλέσῃς αὐτὸν ἐν βάκχαις σταθείς .	O O O O O B-NORP O O	227
καὶ νῦν ἃ πάσχω πλησίον παρὼν ὁρᾷ .	O O O O O O O O	228
καὶ ποῦ ʼστιν ;	O O O O	229
οὐ γὰρ φανερὸς ὄμμασίν γʼ ἐμοῖς .	O O O O O O O	230
παρʼ ἐμοί ·	O O O	231
σὺ δʼ ἀσεβὴς αὐτὸς ὢν οὐκ εἰσορᾷς .	O O O O O O O O	232
λάζυσθε ·	O O	233
καταφρονεῖ με καὶ Θήβας ὅδε .	O O O B-LOC O O	234
αὐδῶ με μὴ δεῖν σωφρονῶν οὐ σώφροσιν .	O O O O O O O O	235
ἐγὼ δὲ δεῖν γε , κυριώτερος σέθεν .	O O O O O O O O	236
οὐκ οἶσθʼ ὅ τι ζῇς , οὐδʼ ὃ δρᾷς , οὐδʼ ὅστις εἶ .	O O O O O O O O O O O O O O	237
Πενθεύς , Ἀγαύης παῖς , πατρὸς δʼ Ἐχίονος .	B-PERSON O B-PERSON O O O O B-PERSON O	238
ἐνδυστυχῆσαι τοὔνομʼ ἐπιτήδειος εἶ .	O O O O O	239
χώρει ·	O O	240
καθείρξατʼ αὐτὸν ἱππικαῖς πέλας φάτναισιν , ὡς ἂν σκότιον εἰσορᾷ κνέφας .	O O O O O O O O O O O O	241
ἐκεῖ χόρευε ·	O O O	242
τάσδε δʼ ἃς ἄγων πάρει κακῶν συνεργοὺς ἢ διεμπολήσομεν ἢ χεῖρα δούπου τοῦδε καὶ βύρσης κτύπου παύσας , ἐφʼ ἱστοῖς δμωίδας κεκτήσομαι .	O O O O O O O O O O O O O O O O O O O O O O O	243
στείχοιμʼ ἄν ·	O O O	244
ὅ τι γὰρ μὴ χρεών , οὔτοι χρεὼν παθεῖν .	O O O O O O O O O O	245
ἀτάρ τοι τῶνδʼ ἄποινʼ ὑβρισμάτων μέτεισι Διόνυσός σʼ , ὃν οὐκ εἶναι λέγεις ·	O O O O O O B-GOD O O O O O O O	246
ἡμᾶς γὰρ ἀδικῶν κεῖνον εἰς δεσμοὺς ἄγεις .	O O O O O O O O	247
Ἀχελῴου θύγατερ , πότνιʼ εὐπάρθενε Δίρκα , σὺ γὰρ ἐν σαῖς ποτε παγαῖς τὸ Διὸς βρέφος ἔλαβες , ὅτε μηρῷ πυρὸς ἐξ ἀθανάτου Ζεὺς ὁ τεκὼν ἥρπασέ νιν , τάδʼ ἀναβοάσας ·	B-GOD O O O O B-PERSON O O O O O O O O B-GOD O O O O O O O O B-GOD O O O O O O O O	248
Ἴθι , Διθύραμβʼ , ἐμὰν ἄρσενα τάνδε βᾶθι νηδύν ·	O O B-GOD O O O O O O O	249
ἀναφαίνω σε τόδʼ , ὦ Βάκχιε , Θήβαις ὀνομάζειν .	O O O O O B-GOD O B-LOC O O	250
σὺ δέ μʼ , ὦ μάκαιρα Δίρκα , στεφανηφόρους ἀπωθῇ θιάσους ἔχουσαν ἐν σοί .	O O O O O O B-PERSON O O O O O O O O	251
τί μʼ ἀναίνῃ ;	O O O O	252
τί με φεύγεις ;	O O O O	253
ἔτι ναὶ τὰν βοτρυώδη Διονύσου χάριν οἴνας , ἔτι σοι τοῦ Βρομίου μελήσει .	O O O O B-GOD O O O O O O B-GOD O O	254
οἵαν οἵαν ὀργὰν ἀναφαίνει χθόνιον γένος ἐκφύς τε δράκοντός ποτε Πενθεύς , ὃν Ἐχίων ἐφύτευσε χθόνιος , ἀγριωπὸν τέρας , οὐ φῶτα βρότειον , φόνιον δʼ ὥστε γίγαντʼ ἀντίπαλον θεοῖς ·	O O O O O O O O O O B-PERSON O O B-PERSON O O O O O O O O O O O O O O O O O	255
ὃς ἔμʼ ἐν βρόχοισι τὰν τοῦ Βρομίου τάχα ξυνάψει , τὸν ἐμὸν δʼ ἐντὸς ἔχει δώματος ἤδη θιασώταν σκοτίαις κρυπτὸν ἐν εἱρκταῖς .	O O O O O O B-GOD O O O O O O O O O O O O O O O O	256
ἐσορᾷς τάδʼ , ὦ Διὸς παῖ Διόνυσε , σοὺς προφήτας ἐν ἁμίλλαισιν ἀνάγκας ;	O O O O B-GOD O B-GOD O O O O O O O	257
μόλε , χρυσῶπα τινάσσων , ἄνα , θύρσον κατʼ Ὄλυμπον , φονίου δʼ ἀνδρὸς ὕβριν κατάσχες .	O O O O O O O O O B-LOC O O O O O O O	258
πόθι Νύσας ἄρα τᾶς θηροτρόφου θυρσοφορεῖς θιάσους , ὦ Διόνυσʼ , ἢ κορυφαῖς Κωρυκίαις ;	O B-LOC O O O O O O O B-GOD O O O B-LOC O	259
τάχα δʼ ἐν ταῖς πολυδένδρεσσιν Ὀλύμπου θαλάμαις , ἔνθα ποτʼ Ὀρφεὺς κιθαρίζων σύναγεν δένδρεα μούσαις , σύναγεν θῆρας ἀγρώτας .	O O O O O B-LOC O O O O B-PERSON O O O O O O O O O	260
μάκαρ ὦ Πιερία , σέβεταί σʼ Εὔιος , ἥξει τε χορεύσων ἅμα βακχεύμασι , τόν τʼ ὠκυρόαν διαβὰς Ἀξιὸν εἱλισσομένας Μαινάδας ἄξει , Λυδίαν πατέρα τε , τὸν τᾶς εὐδαιμονίας βροτοῖς ὀλβοδόταν , τὸν ἔκλυον εὔιππον χώραν ὕδασιν καλλίστοισι λιπαίνειν .	O O B-LOC O O O B-GOD O O O O O O O O O O O B-LOC O B-NORP O O B-LOC O O O O O O O O O O O O O O O O O	261
